Código do Cliente,Tipo de Negócio,Cidade,Estado,Solicitacao de Cadastro,Data da Conclusão de analise do time B,Analista time B,StatusFinal
28311173,1,Morro da Garça,Minas Gerais,2021-02-21 10:46:20.973,,,EM FILA
31733313,4,Loanda,Paraná,2020-12-17 18:00:00.000,,,EM FILA
32811176,5,Joinville,Santa Catarina,2021-01-22 09:35:34.503,,,EM FILA
33772743,7,Santa Luzia,Minas Gerais,2021-05-22 18:00:00.000,,,EM FILA
45576826,2,Viseu,Pará,2021-05-01 18:00:00.000,,,EM FILA
45667282,9,Vargem Grande Paulista,São Paulo,2020-11-13 18:00:00.000,,,EM FILA
95401975,5,Natal,Rio Grande do Norte,2021-05-20 14:55:20.637,,,EM FILA
157442139,1,São Luís,Maranhão,2021-03-13 17:19:27.620,,,EM FILA
163635561,1,Porto Alegre,Rio Grande do Sul,2021-01-31 09:00:00.000,,,EM FILA
173060717,10,Lajeado,Rio Grande do Sul,2020-11-22 13:22:00.763,,,EM FILA
187132116,3,Camaquã,Rio Grande do Sul,2021-05-16 09:48:46.933,,,EM FILA
223884810,7,Simplício Mendes,Piauí,2021-04-02 09:37:20.417,,,EM FILA
232773223,9,Uberlândia,Minas Gerais,2021-06-12 17:14:49.323,,,EM FILA
31428537,10,Angra dos Reis,Rio de Janeiro,2021-04-09 15:35:24.533,,,EM FILA
35160952,1,Serrinha,Bahia,2021-03-22 17:05:53.307,,,EM FILA
37367035,3,Breu Branco,Pará,2021-03-29 11:03:33.553,,,EM FILA
38157704,6,Maceió,Alagoas,2021-04-25 16:57:10.127,,,EM FILA
43413163,9,Fortaleza,Ceará,2021-02-20 09:00:00.000,,,EM FILA
45185388,9,São Paulo,São Paulo,2021-01-29 14:23:15.393,,,EM FILA
50361412,6,Cabo de Santo Agostinho,Pernambuco,2021-01-23 17:33:50.790,,,EM FILA
50605710,3,Uiraúna,Paraíba,2021-07-16 17:12:44.670,,,EM FILA
76580546,10,Nazaré da Mata,Pernambuco,2021-02-15 18:00:00.000,,,EM FILA
165447551,7,Confresa,Mato Grosso,2021-07-02 16:16:21.450,,,EM FILA
235206698,10,Jaboatão dos Guararapes,Pernambuco,2021-07-01 09:00:00.000,,,EM FILA
25096460,7,Sorocaba,São Paulo,2020-11-21 16:04:52.323,,,EM FILA
26001908,2,São Paulo,São Paulo,2020-11-19 17:24:09.523,,,EM FILA
28815273,5,Palmas,Tocantins,2021-03-06 10:37:49.487,,,EM FILA
29700878,4,Rio de Janeiro,Rio de Janeiro,2021-03-14 12:04:09.270,,,EM FILA
29746042,9,Serra,Espírito Santo,2020-11-22 16:34:52.580,,,EM FILA
32538722,1,Rio de Janeiro,Rio de Janeiro,2021-05-03 18:00:00.000,,,EM FILA
35408210,8,Nilópolis,Rio de Janeiro,2021-05-30 09:00:00.000,,,EM FILA
36267357,8,João Pessoa,Paraíba,2021-02-08 18:00:00.000,,,EM FILA
39788267,3,Campo Verde,Mato Grosso,2020-12-04 18:00:00.000,,,EM FILA
41035109,7,Ipatinga,Minas Gerais,2021-06-12 13:30:32.580,,,EM FILA
41252266,5,Formosa,Goiás,2020-12-18 15:31:03.407,,,EM FILA
45238275,5,São Paulo,São Paulo,2021-01-16 14:59:26.573,,,EM FILA
46927090,7,São Mateus,Espírito Santo,2021-01-14 15:40:19.053,,,EM FILA
89615127,7,Santarém,Pará,2021-07-15 16:17:09.763,,,EM FILA
132220960,4,Abreu e Lima,Pernambuco,2021-02-27 09:00:00.000,,,EM FILA
135323196,10,Pará de Minas,Minas Gerais,2021-05-08 17:24:46.857,,,EM FILA
136328259,8,Andirá,Paraná,2021-03-01 17:34:01.457,,,EM FILA
173082806,4,São José dos Pinhais,Paraná,2021-03-08 15:53:23.283,,,EM FILA
23658986,2,Feira Nova,Pernambuco,2021-07-05 18:00:00.000,,,EM FILA
25827729,8,União da Vitória,Paraná,2021-02-12 14:54:25.670,,,EM FILA
27170619,4,Capanema,Pará,2021-04-29 18:00:00.000,,,EM FILA
27244759,3,Rio de Janeiro,Rio de Janeiro,2021-06-27 14:52:42.883,,,EM FILA
39428487,7,Maceió,Alagoas,2021-03-11 11:41:23.993,,,EM FILA
39799155,2,Imperatriz,Maranhão,2021-03-12 13:20:05.543,,,EM FILA
43434552,7,Camboriú,Santa Catarina,2021-06-14 18:00:00.000,,,EM FILA
43828023,10,Várzea Grande,Mato Grosso,2021-01-23 14:06:02.473,,,EM FILA
67103312,3,Maceió,Alagoas,2021-02-21 10:46:17.347,,,EM FILA
98438331,10,Brasília,Distrito Federal,2021-04-09 17:57:20.560,,,EM FILA
106598577,2,Lajedo,Pernambuco,2021-04-25 18:00:00.000,,,EM FILA
175768685,7,Cuiabá,Mato Grosso,2021-06-20 09:00:00.000,,,EM FILA
189750838,5,Jequié,Bahia,2021-03-01 12:05:57.490,,,EM FILA
204157746,1,Escada,Pernambuco,2021-02-12 15:59:29.257,,,EM FILA
215753245,6,Cuiabá,Mato Grosso,2021-02-27 13:06:20.723,,,EM FILA
222045500,6,Sorocaba,São Paulo,2021-03-04 14:18:29.420,,,EM FILA
30866524,2,Sarandi,Paraná,2021-07-12 10:52:43.307,,,EM FILA
36005126,5,São Paulo,São Paulo,2021-04-23 12:15:38.977,,,EM FILA
37139739,9,Goiânia,Goiás,2021-05-22 18:00:00.000,,,EM FILA
43662386,2,Piranhas,Alagoas,2021-05-15 12:06:55.150,,,EM FILA
44283352,6,Tangará da Serra,Mato Grosso,2021-03-27 11:58:49.463,,,EM FILA
45974193,6,Rio de Janeiro,Rio de Janeiro,2021-04-18 16:55:49.153,,,EM FILA
49099502,2,Santa Cruz do Capibaribe,Pernambuco,2021-05-14 17:59:15.267,,,EM FILA
70639842,8,Guarapuava,Paraná,2020-11-21 15:59:16.123,,,EM FILA
88309113,6,Porto Alegre,Rio Grande do Sul,2021-07-16 15:12:03.740,,,EM FILA
91652327,8,Jaboatão dos Guararapes,Pernambuco,2021-02-26 17:30:15.290,,,EM FILA
181570519,7,Vitória,Espírito Santo,2021-03-07 11:38:41.153,,,EM FILA
228593668,3,Conselheiro Lafaiete,Minas Gerais,2021-04-23 15:32:55.537,,,EM FILA
26153921,7,Belém,Pará,2021-04-11 11:06:44.043,,,EM FILA
29227296,5,São Bernardo do Campo,São Paulo,2021-02-15 18:00:00.000,,,EM FILA
31149940,6,Montes Claros,Minas Gerais,2021-02-06 09:01:56.083,,,EM FILA
33249129,6,Rio de Janeiro,Rio de Janeiro,2021-01-17 12:46:39.457,,,EM FILA
33803508,10,São Paulo,São Paulo,2021-04-03 15:32:09.967,,,EM FILA
37224782,6,São Paulo,São Paulo,2021-06-10 15:39:44.263,,,EM FILA
41065150,2,Atibaia,São Paulo,2021-04-11 10:45:33.557,,,EM FILA
42147927,7,Brasília,Distrito Federal,2021-07-15 13:08:48.183,,,EM FILA
42713126,4,Rio Branco,Acre,2020-11-20 12:11:21.640,,,EM FILA
138206150,1,Rio de Janeiro,Rio de Janeiro,2020-12-20 17:16:23.347,,,EM FILA
212465806,4,Paraíso do Tocantins,Tocantins,2021-06-26 11:03:33.103,,,EM FILA
24359482,3,Mamanguape,Paraíba,2021-07-12 14:46:43.843,,,EM FILA
25429827,10,Gaspar,Santa Catarina,2021-07-15 14:15:14.100,,,EM FILA
27499035,9,Rio de Janeiro,Rio de Janeiro,2021-03-28 15:57:27.337,,,EM FILA
32558284,4,Altamira,Pará,2021-06-19 16:32:07.717,,,EM FILA
33281945,5,Nova Iguaçu,Rio de Janeiro,2021-01-16 18:00:00.000,,,EM FILA
39413830,5,Gaspar,Santa Catarina,2021-02-06 17:51:28.553,,,EM FILA
39805192,10,Sorocaba,São Paulo,2021-03-11 09:00:00.000,,,EM FILA
42859766,8,Espinosa,Minas Gerais,2021-05-27 17:52:36.130,,,EM FILA
45722935,7,Caldas Novas,Goiás,2021-02-11 12:35:21.777,,,EM FILA
46612204,5,São Paulo,São Paulo,2021-06-20 18:00:00.000,,,EM FILA
49009596,1,Recife,Pernambuco,2021-02-04 18:00:00.000,,,EM FILA
71520332,1,Duque de Caxias,Rio de Janeiro,2021-02-11 14:01:00.487,,,EM FILA
97724663,8,Franca,São Paulo,2021-04-10 14:45:48.990,,,EM FILA
106134479,5,Rio Paranaíba,Minas Gerais,2021-05-08 11:38:52.523,,,EM FILA
182746583,8,Guarapuava,Paraná,2021-02-28 17:41:03.403,,,EM FILA
194869702,7,São Gonçalo do Sapucaí,Minas Gerais,2020-11-15 14:10:24.020,,,EM FILA
196578311,2,Embu-Guaçu,São Paulo,2021-01-10 11:54:58.823,,,EM FILA
34811080,1,Queimados,Rio de Janeiro,2021-01-01 17:16:25.480,,,EM FILA
42589095,3,Valença,Bahia,2021-04-23 11:36:55.637,,,EM FILA
43604143,9,Camboriú,Santa Catarina,2021-03-04 15:41:37.477,,,EM FILA
47835380,2,São Gonçalo,Rio de Janeiro,2020-12-21 14:07:12.220,,,EM FILA
48108445,1,Petrópolis,Rio de Janeiro,2021-03-25 09:00:00.000,,,EM FILA
48480363,6,Brasília,Distrito Federal,2021-05-07 17:31:22.003,,,EM FILA
50350095,4,São Mateus do Sul,Paraná,2021-07-04 15:10:55.987,,,EM FILA
99940504,7,São Paulo,São Paulo,2021-04-30 18:00:00.000,,,EM FILA
219276978,5,Brasília,Distrito Federal,2021-05-06 18:00:00.000,,,EM FILA
31582784,5,Fortaleza,Ceará,2021-04-08 12:21:20.933,,,EM FILA
31648627,6,Indaiatuba,São Paulo,2021-02-13 15:38:23.683,,,EM FILA
32131202,4,Ubatuba,São Paulo,2021-06-28 16:42:44.277,,,EM FILA
35467701,10,São Paulo,São Paulo,2020-11-21 16:10:08.647,,,EM FILA
47572112,10,Campo Maior,Piauí,2020-11-06 15:48:46.153,,,EM FILA
52066426,2,Santa Bárbara D'Oeste,São Paulo,2021-03-11 18:00:00.000,,,EM FILA
68318969,8,Santa Rita do Sapucaí,Minas Gerais,2021-01-31 15:56:20.643,,,EM FILA
82863421,8,Atibaia,São Paulo,2021-04-11 10:18:12.197,,,EM FILA
121735073,6,Grajaú,Maranhão,2021-05-09 18:00:00.000,,,EM FILA
158211001,8,Ubatuba,São Paulo,2021-03-21 18:00:00.000,,,EM FILA
177019909,9,São João Del Rei,Minas Gerais,2020-12-12 10:50:46.067,,,EM FILA
183375236,2,Matinhos,Paraná,2021-07-01 15:50:02.073,,,EM FILA
197260330,3,Passo Fundo,Rio Grande do Sul,2021-06-25 14:18:33.347,,,EM FILA
224737357,7,Imperatriz,Maranhão,2021-05-09 10:19:27.873,,,EM FILA
26894989,8,Guarulhos,São Paulo,2021-01-30 16:08:31.060,,,EM FILA
33864779,2,Guarulhos,São Paulo,2020-12-19 18:00:00.000,,,EM FILA
38016019,4,Sacramento,Minas Gerais,2021-05-21 11:04:12.390,,,EM FILA
39139937,9,Almirante Tamandaré,Paraná,2020-11-26 12:09:53.363,,,EM FILA
41394112,5,Fortaleza,Ceará,2021-02-11 09:00:00.000,,,EM FILA
41531002,10,Manaus,Amazonas,2020-11-28 18:00:00.000,,,EM FILA
42540421,4,Matão,São Paulo,2020-11-21 12:07:36.723,,,EM FILA
91619638,8,Cubatão,São Paulo,2021-06-13 13:22:53.853,,,EM FILA
116653752,6,Paraguaçu,Minas Gerais,2020-12-05 12:14:56.277,,,EM FILA
35562687,6,Goiânia,Goiás,2021-07-01 11:51:33.020,,,EM FILA
36438127,10,São Paulo,São Paulo,2021-02-11 16:11:56.947,,,EM FILA
39008467,6,Maceió,Alagoas,2021-06-19 15:41:34.010,,,EM FILA
42136549,6,Recife,Pernambuco,2021-04-30 18:00:00.000,,,EM FILA
43698325,6,Feira de Santana,Bahia,2021-06-10 15:52:01.117,,,EM FILA
47610430,3,Santa Amélia,Paraná,2021-01-17 12:02:55.600,,,EM FILA
47725161,6,Caravelas,Bahia,2021-02-26 09:35:04.940,,,EM FILA
48898399,7,Fortaleza,Ceará,2021-02-20 18:00:00.000,,,EM FILA
49953149,8,Barretos,São Paulo,2021-04-22 16:28:08.877,,,EM FILA
104737328,7,Catalão,Goiás,2021-02-06 10:01:21.267,,,EM FILA
107689043,1,Montes Claros,Minas Gerais,2021-01-29 18:00:00.000,,,EM FILA
121636788,3,Planalto,Rio Grande do Sul,2021-04-03 18:00:00.000,,,EM FILA
154216192,3,Belém,Pará,2021-04-11 17:32:56.797,,,EM FILA
216579025,2,Belford Roxo,Rio de Janeiro,2020-11-22 16:40:10.977,,,EM FILA
26616746,9,Cuiabá,Mato Grosso,2021-02-28 12:18:45.673,,,EM FILA
27993862,2,Colíder,Mato Grosso,2021-03-26 16:57:35.830,,,EM FILA
31737570,8,Turvânia,Goiás,2020-11-14 13:41:33.943,,,EM FILA
32029014,5,Navegantes,Santa Catarina,2021-07-01 17:07:43.650,,,EM FILA
34532685,2,Nova Veneza,Goiás,2021-05-21 18:00:00.000,,,EM FILA
39363476,2,Campo Grande,Mato Grosso do Sul,2021-05-09 18:00:00.000,,,EM FILA
44126450,5,João Pessoa,Paraíba,2021-02-05 18:00:00.000,,,EM FILA
47753746,10,Londrina,Paraná,2021-07-10 17:18:36.360,,,EM FILA
49291697,7,Goiânia,Goiás,2021-04-11 13:37:18.400,,,EM FILA
82611054,10,Mineiros,Goiás,2021-02-22 16:19:48.530,,,EM FILA
126288329,10,Ituporanga,Santa Catarina,2021-02-15 17:08:57.753,,,EM FILA
148603452,2,Fortaleza,Ceará,2021-04-08 17:48:59.987,,,EM FILA
169144149,5,Itaquaquecetuba,São Paulo,2021-07-10 18:00:00.000,,,EM FILA
231047895,3,Contagem,Minas Gerais,2021-06-12 17:22:11.010,,,EM FILA
25380620,1,São Paulo,São Paulo,2021-07-10 18:00:00.000,,,EM FILA
26909883,3,São Paulo,São Paulo,2020-12-03 18:00:00.000,,,EM FILA
27480682,9,Rio Branco,Acre,2021-05-31 15:49:17.497,,,EM FILA
28421550,6,São Paulo,São Paulo,2021-03-26 18:00:00.000,,,EM FILA
31703645,7,Maracanaú,Ceará,2021-02-15 16:57:00.683,,,EM FILA
32964297,3,Grajaú,Maranhão,2021-01-22 12:12:50.580,,,EM FILA
33677983,5,Florianópolis,Santa Catarina,2021-05-29 11:33:17.050,,,EM FILA
37241580,2,São Paulo,São Paulo,2021-01-22 16:11:56.930,,,EM FILA
37649930,8,Novo Hamburgo,Rio Grande do Sul,2020-11-22 17:36:01.037,,,EM FILA
48004879,5,João Pessoa,Paraíba,2020-12-27 09:00:00.000,,,EM FILA
49482007,8,São Paulo,São Paulo,2021-04-10 09:46:23.617,,,EM FILA
73641257,8,Monção,Maranhão,2020-12-11 15:55:59.893,,,EM FILA
104546811,5,Brasília,Distrito Federal,2021-05-02 16:49:06.193,,,EM FILA
123540635,5,Curitiba,Paraná,2021-02-08 15:52:30.347,,,EM FILA
127652165,3,Presidente Prudente,São Paulo,2021-04-15 13:32:49.497,,,EM FILA
140766002,1,São Paulo,São Paulo,2021-03-01 14:14:06.783,,,EM FILA
151553987,1,Patrocínio,Minas Gerais,2021-01-31 18:00:00.000,,,EM FILA
203424429,7,Petrolina,Pernambuco,2021-07-12 18:00:00.000,,,EM FILA
27440120,9,Valinhos,São Paulo,2021-04-04 14:37:53.133,,,EM FILA
29796176,6,São Paulo,São Paulo,2021-02-28 09:41:25.070,,,EM FILA
29821634,4,União,Piauí,2021-02-28 14:02:56.717,,,EM FILA
33293735,1,Artur Nogueira,São Paulo,2021-04-23 15:41:07.307,,,EM FILA
33475260,5,São Paulo,São Paulo,2021-01-21 14:46:22.537,,,EM FILA
38405777,8,São Caetano do Sul,São Paulo,2021-05-08 15:42:09.117,,,EM FILA
39558779,4,São Paulo,São Paulo,2021-01-25 12:19:39.403,,,EM FILA
41584514,5,Brasília,Distrito Federal,2021-06-27 10:55:13.883,,,EM FILA
46403342,5,Santo Antônio da Platina,Paraná,2021-01-09 18:00:00.000,,,EM FILA
47252701,9,Cruzeiro do Oeste,Paraná,2021-06-26 16:05:58.263,,,EM FILA
49175961,7,Serrinha,Bahia,2021-02-13 15:57:48.000,,,EM FILA
50056847,6,Mogi Mirim,São Paulo,2021-02-21 13:01:41.033,,,EM FILA
78822321,1,Fazenda Rio Grande,Paraná,2021-06-27 18:00:00.000,,,EM FILA
90671132,2,Olinda,Pernambuco,2021-03-04 09:00:00.000,,,EM FILA
131976929,8,São Paulo,São Paulo,2021-06-13 16:25:16.760,,,EM FILA
195627003,6,Caruaru,Pernambuco,2020-11-22 16:10:07.070,,,EM FILA
24551479,7,Nova Iguaçu,Rio de Janeiro,2021-07-05 15:54:36.857,,,EM FILA
29444108,10,Santo André,São Paulo,2021-01-31 16:25:44.630,,,EM FILA
30111253,3,Londrina,Paraná,2021-07-02 13:37:53.970,,,EM FILA
30129286,8,João Pessoa,Paraíba,2021-03-05 13:34:27.073,,,EM FILA
31426235,7,Mossoró,Rio Grande do Norte,2021-01-02 17:30:34.577,,,EM FILA
38449527,9,Quirinópolis,Goiás,2021-04-15 09:00:00.000,,,EM FILA
40309127,10,João Pessoa,Paraíba,2021-05-02 15:00:03.917,,,EM FILA
71521087,6,Rondonópolis,Mato Grosso,2020-12-24 18:00:00.000,,,EM FILA
73737857,10,Cubatão,São Paulo,2021-05-14 13:36:46.090,,,EM FILA
88477897,3,Barretos,São Paulo,2021-01-02 17:43:01.927,,,EM FILA
212093831,4,Acreúna,Goiás,2021-06-28 15:35:26.423,,,EM FILA
27286757,4,Guanambi,Bahia,2021-06-18 11:26:52.610,,,EM FILA
33375518,7,Salvador,Bahia,2021-01-17 17:11:09.427,,,EM FILA
35524505,10,Arcos,Minas Gerais,2021-02-27 09:00:28.353,,,EM FILA
40185328,5,Curitiba,Paraná,2021-01-23 11:42:12.570,,,EM FILA
40242434,4,Camboriú,Santa Catarina,2021-03-07 16:41:32.193,,,EM FILA
41205371,7,Rio de Janeiro,Rio de Janeiro,2021-01-02 15:53:34.077,,,EM FILA
41880914,10,São Paulo,São Paulo,2021-05-07 15:19:47.640,,,EM FILA
42323021,2,Itapipoca,Ceará,2021-05-14 18:00:00.000,,,EM FILA
44516421,2,Goiânia,Goiás,2021-03-22 09:55:45.807,,,EM FILA
46693774,10,Ruy Barbosa,Bahia,2020-11-26 16:06:25.047,,,EM FILA
50072667,4,Campinas,São Paulo,2021-04-18 15:35:15.927,,,EM FILA
65850941,9,Tamboril,Ceará,2021-01-28 15:26:03.570,,,EM FILA
81388162,10,Marilândia do Sul,Paraná,2021-03-21 15:19:41.417,,,EM FILA
89343341,2,Rosário do Ivaí,Paraná,2021-06-19 11:08:02.087,,,EM FILA
175531338,4,Florianópolis,Santa Catarina,2021-03-26 18:00:00.000,,,EM FILA
216971963,10,Rio Claro,São Paulo,2021-06-19 11:21:39.480,,,EM FILA
219531298,2,Vera,Mato Grosso,2021-04-22 12:49:29.360,,,EM FILA
228367091,1,Belmonte,Bahia,2021-01-30 17:25:08.433,,,EM FILA
235866757,5,Campo Grande,Mato Grosso do Sul,2021-07-04 17:44:04.710,,,EM FILA
235868824,5,Macaé,Rio de Janeiro,2021-05-24 13:08:27.503,,,EM FILA
27182087,2,Araraquara,São Paulo,2021-07-09 11:01:10.353,,,EM FILA
27531819,10,Brasília,Distrito Federal,2021-04-10 15:15:11.280,,,EM FILA
28639025,1,Magé,Rio de Janeiro,2020-11-15 14:09:32.457,,,EM FILA
28870322,10,Rio de Janeiro,Rio de Janeiro,2021-02-27 15:48:44.350,,,EM FILA
30139093,2,Itapissuma,Pernambuco,2021-01-01 10:30:26.103,,,EM FILA
36413611,2,Gravataí,Rio Grande do Sul,2021-06-19 18:00:00.000,,,EM FILA
38352090,8,Uberlândia,Minas Gerais,2021-03-07 14:26:28.383,,,EM FILA
40375480,6,Bom Jesus do Norte,Espírito Santo,2021-03-18 17:41:01.550,,,EM FILA
42093561,5,São Caitano,Pernambuco,2021-02-08 14:34:45.393,,,EM FILA
44433762,3,Condado,Pernambuco,2021-02-05 15:18:01.500,,,EM FILA
45270434,2,Curitiba,Paraná,2021-05-13 09:00:00.000,,,EM FILA
97941923,1,Guarantã do Norte,Mato Grosso,2021-05-29 16:28:38.357,,,EM FILA
107322441,4,Salvador,Bahia,2021-04-01 18:00:00.000,,,EM FILA
123136253,9,Primavera do Leste,Mato Grosso,2021-04-17 15:26:33.687,,,EM FILA
125834720,2,Brasília,Distrito Federal,2021-02-26 17:27:05.170,,,EM FILA
178783022,10,Belo Horizonte,Minas Gerais,2020-12-17 17:48:49.770,,,EM FILA
200467904,5,Catu,Bahia,2021-04-22 13:39:37.167,,,EM FILA
201032183,7,São Paulo,São Paulo,2021-07-04 18:00:00.000,,,EM FILA
230541997,10,Rio de Janeiro,Rio de Janeiro,2021-07-10 14:43:30.410,,,EM FILA
26840524,10,Fortaleza,Ceará,2020-12-19 17:08:07.387,,,EM FILA
32827524,6,Pedranópolis,São Paulo,2021-05-01 14:51:54.160,,,EM FILA
35546778,9,Rio de Janeiro,Rio de Janeiro,2020-11-13 18:00:00.000,,,EM FILA
40487048,7,São Luís,Maranhão,2021-06-20 09:00:00.000,,,EM FILA
41096400,9,São João de Meriti,Rio de Janeiro,2021-06-10 09:00:00.000,,,EM FILA
41616999,8,Aparecida de Goiânia,Goiás,2021-05-21 14:11:24.600,,,EM FILA
43420709,10,Cupira,Pernambuco,2021-03-27 17:59:25.147,,,EM FILA
45063283,8,Unaí,Minas Gerais,2021-01-11 17:42:46.027,,,EM FILA
47500360,2,São Paulo,São Paulo,2021-05-28 09:00:00.000,,,EM FILA
51094136,8,São Paulo,São Paulo,2021-05-29 15:28:30.713,,,EM FILA
138010099,4,Paracatu,Minas Gerais,2021-06-03 10:38:50.410,,,EM FILA
138645350,2,Fortaleza,Ceará,2021-05-15 10:38:29.790,,,EM FILA
168434571,1,Santo Antônio de Pádua,Rio de Janeiro,2021-02-08 18:00:00.000,,,EM FILA
202466816,10,Goiânia,Goiás,2021-02-05 18:00:00.000,,,EM FILA
235703264,3,Santa Rita do Sapucaí,Minas Gerais,2021-01-30 15:02:13.750,,,EM FILA
24772960,8,Rio de Janeiro,Rio de Janeiro,2021-02-28 11:39:06.213,,,EM FILA
25294119,9,Patos de Minas,Minas Gerais,2021-05-24 12:39:50.920,,,EM FILA
29665307,3,Santos,São Paulo,2021-01-15 14:03:47.237,,,EM FILA
29904035,1,Bom Jesus da Lapa,Bahia,2021-05-20 09:00:00.000,,,EM FILA
31038407,4,Alto Araguaia,Mato Grosso,2021-05-02 16:54:29.537,,,EM FILA
31897207,1,Elói Mendes,Minas Gerais,2021-02-08 18:00:00.000,,,EM FILA
38445753,3,Londrina,Paraná,2021-06-03 18:00:00.000,,,EM FILA
47802161,9,Brasília,Distrito Federal,2021-04-23 13:53:24.897,,,EM FILA
49388381,8,Mauá,São Paulo,2021-05-06 18:00:00.000,,,EM FILA
65810828,9,Viana,Espírito Santo,2021-04-22 15:14:54.130,,,EM FILA
69286175,3,Santa Mariana,Paraná,2021-02-01 18:00:00.000,,,EM FILA
73561796,7,São Joaquim do Monte,Pernambuco,2021-01-21 15:28:13.327,,,EM FILA
125757875,9,Conselheiro Lafaiete,Minas Gerais,2021-05-24 11:20:06.967,,,EM FILA
126937546,6,São Paulo,São Paulo,2021-02-06 16:29:23.227,,,EM FILA
152756254,8,Guarujá,São Paulo,2021-03-22 18:00:00.000,,,EM FILA
159640921,4,Maripá de Minas,Minas Gerais,2021-05-14 09:00:00.000,,,EM FILA
169037592,3,Grajaú,Maranhão,2021-02-25 17:45:20.140,,,EM FILA
210783073,8,Araraquara,São Paulo,2021-05-21 14:08:34.827,,,EM FILA
25942674,5,Duque de Caxias,Rio de Janeiro,2021-07-11 13:49:18.813,,,EM FILA
29087424,2,São Vicente,São Paulo,2021-02-11 10:40:22.213,,,EM FILA
30507186,10,Ribeirão das Neves,Minas Gerais,2021-01-17 11:43:36.503,,,EM FILA
38596130,10,Machado,Minas Gerais,2021-07-03 11:47:06.757,,,EM FILA
40219815,4,João Monlevade,Minas Gerais,2021-03-14 18:00:00.000,,,EM FILA
45329978,2,Cascavel,Paraná,2021-02-06 18:00:00.000,,,EM FILA
48255445,1,Ipu,Ceará,2021-01-11 18:00:00.000,,,EM FILA
66447422,3,Conselheiro Lafaiete,Minas Gerais,2021-02-26 14:18:19.467,,,EM FILA
104546716,6,Guarulhos,São Paulo,2021-07-16 10:25:09.653,,,EM FILA
154916595,3,Natal,Rio Grande do Norte,2021-05-01 18:00:00.000,,,EM FILA
203651996,1,São Paulo,São Paulo,2021-06-11 17:29:00.840,,,EM FILA
228182863,2,São Paulo,São Paulo,2021-05-03 18:00:00.000,,,EM FILA
228512788,3,São Paulo,São Paulo,2021-05-21 13:19:42.677,,,EM FILA
230906344,8,Vitória de Santo Antão,Pernambuco,2021-05-22 11:22:37.060,,,EM FILA
25532664,1,Cidade Ocidental,Goiás,2021-03-26 11:17:06.827,,,EM FILA
26142008,5,Campinas,São Paulo,2021-06-19 18:00:00.000,,,EM FILA
27861739,7,Fazenda Rio Grande,Paraná,2021-06-19 11:11:38.410,,,EM FILA
28424034,6,Caruaru,Pernambuco,2021-02-11 09:00:00.000,,,EM FILA
31925748,5,Barra do Garças,Mato Grosso,2021-02-13 18:00:00.000,,,EM FILA
32455618,3,Campinas,São Paulo,2021-07-03 11:33:55.970,,,EM FILA
60125838,10,Itaquaquecetuba,São Paulo,2021-05-14 15:10:40.933,,,EM FILA
100560740,9,Aracaju,Sergipe,2021-02-07 10:41:47.907,,,EM FILA
143405570,2,Viçosa,Minas Gerais,2020-11-14 14:58:21.273,,,EM FILA
205858544,2,Contagem,Minas Gerais,2021-01-11 15:33:35.203,,,EM FILA
26917646,2,Barra dos Coqueiros,Sergipe,2020-12-19 12:55:52.123,,,EM FILA
32975149,3,Rio de Janeiro,Rio de Janeiro,2021-05-08 11:47:49.170,,,EM FILA
43690238,8,São Paulo,São Paulo,2021-05-27 16:01:00.903,,,EM FILA
44273318,5,Rio de Janeiro,Rio de Janeiro,2021-01-16 13:50:58.873,,,EM FILA
44755702,7,São Paulo,São Paulo,2021-02-27 12:41:57.353,,,EM FILA
45384525,7,Nova Venécia,Espírito Santo,2021-02-15 09:00:00.000,,,EM FILA
60887044,6,São Mateus,Espírito Santo,2021-04-23 09:00:00.000,,,EM FILA
126575940,6,Garanhuns,Pernambuco,2021-05-23 16:24:23.193,,,EM FILA
170227469,7,São Paulo,São Paulo,2021-05-31 16:06:45.540,,,EM FILA
187141529,3,Quatro Barras,Paraná,2020-12-19 16:53:23.610,,,EM FILA
195653129,3,Niterói,Rio de Janeiro,2021-07-09 15:49:34.580,,,EM FILA
218031087,9,Curitiba,Paraná,2021-01-17 18:00:00.000,,,EM FILA
24084584,9,Belo Horizonte,Minas Gerais,2021-03-12 18:00:00.000,,,EM FILA
24641781,1,São Paulo,São Paulo,2021-07-15 17:18:24.723,,,EM FILA
26649488,7,Indaiatuba,São Paulo,2021-01-15 12:23:41.287,,,EM FILA
29274790,4,Maceió,Alagoas,2021-05-14 10:06:27.797,,,EM FILA
29443154,10,Mauá,São Paulo,2021-02-20 18:00:00.000,,,EM FILA
34654230,4,Fortaleza,Ceará,2021-05-23 16:42:22.080,,,EM FILA
35585379,10,Rio de Janeiro,Rio de Janeiro,2020-11-22 15:35:46.430,,,EM FILA
35716131,3,Duque de Caxias,Rio de Janeiro,2020-11-15 13:48:33.980,,,EM FILA
38691193,2,Balneário Camboriú,Santa Catarina,2021-05-10 12:24:36.597,,,EM FILA
39317493,4,Palhoça,Santa Catarina,2021-05-22 18:00:00.000,,,EM FILA
40782144,2,Marechal Cândido Rondon,Paraná,2021-04-09 11:59:18.610,,,EM FILA
40796345,9,Boa Esperança,Minas Gerais,2020-11-08 09:39:49.553,,,EM FILA
