,id,age,gender,living_in_brasil,living_state,born_or_graduated,degreee_level,job_situation,workers_number,manager,salary_range,time_experience_data_science,time_experience_before,is_data_science_professional,linear_regression,logistic_regression,glms,decision_tree,random_forest,neural_networks,bayesian_inference,ensemble,svms,cnns,rnns,hmms,gans,markov_chains,nlp,gradient_boosted_machines,cluster_analysis,survival_analysis,longitudinal_data_analysis,joint analysis,no_listed_methods,sql_,r,python,c_c++_c#,dotnet,java,julia,sas_stata,visual_basic_vba,scala,matlab,php,no_listed_languages,most_used_proggraming_languages,sql,nosql,images,nlp,videos,sheets,other,sql,nosql,imagens,nlp,vídeos,planilhas,other,aws,gcp,azure,ibm,on_premise_servers,cloud_própria,other,mysql,oracle,sql_server,aurora,dynamodb,coachdb,cassandra,mongodb,mariadb,datomic,s3,postgresql,elaticsearch,db2,ms_access,sqlite,sybase,firebase,vertica,redis,neo4j,google_bigtable,hbase,other,microsoft_powerbi,qlik_view_qlik_sense,tableau,metabase,superset,redash,microstrategy,ibm_analytics_cognos,sap_business_objects,oracle_business_intelligence,birst,looker,google_data_studio,only_excel_gsheets,no_bi_tool_at_work,other,sql_&_stored_procedures,apache_airflow,luigi,aws_glue,talend,pentaho,alteryx,oracle_data_integrator,ibm_data_stage,sap_bw_etl,siss_sql_server_integration_services,other,have_data_warehouse,google_bigquery,aws_redshift,snowflake,oracle,postgres_mysql,ibm,teradata,microsoft_azure,do_not_know,other,data_hackers_blog,data_hackers_podcast,weekly_newsletter,slack_channel,data_hackers_bootcamp,do_not_know_data_hackers,prefered_data_hackers_initiative,telegram_groups,whatsapp_groups,youtube_channels,other_brasilian_blogs,other_slack_channels,twitter,abroad_blogs,abroad_podcasts,meetups_and_events,only_data_hackers,other,udacity,coursera,udemy,height,edx,data_camp,data_quest,kaggle_learn,online_courses,other,data_science_plataforms_preference,other,draw_participation,living_macroregion,origin_macroregion,anonymized_degree_area,anonymized_market_sector,anonymized_manager_level,anonymized_role
715,3ar8ruceo1a88n9oazv5q3ar8ruvtfrv,38.0,Masculino,1,Minas Gerais (MG),0.0,Estudante de Graduação,Empreendedor ou Empregado (CNPJ),de 1 a 5,1.0,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Coursera,,0.0,Região Sudeste,Região Nordeste,Computação / Engenharia de Software / Sistemas de Informação,Marketing,Diretor,
716,r7585ppqkard18yhfohdr7585px5mr7v,47.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empreendedor ou Empregado (CNPJ),de 11 a 50,1.0,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Mais de 10 anos,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,SQL,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Coursera,,0.0,Região Sudeste,,Outras Engenharias,Tecnologia/Fábrica de Software,Diretor,
717,xao5fr86kotnvy29hz1y0mxao5fr8uk5,21.0,Masculino,1,São Paulo (SP),1.0,Estudante de Graduação,Estagiário,de 101 a 500,0.0,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Menos de 1 ano,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Blog/Medium do Data Hackers,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Kaggle Learn,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Varejo,,Data Analyst/Analista de Dados
718,egc4996w17zpk132zi8d9egc49mxx9z5,28.0,Masculino,1,,0.0,Graduação/Bacharelado,Empregado (CTL),Acima de 3000,0.0,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,de 4 a 5 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Newsletter Semanal,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,1.0,,Região Centro-Oeste,Outras,Tecnologia/Fábrica de Software,,Outras
719,g5r1ffcrchq3yh7t5g5r1fh041owz1yd,22.0,Feminino,1,Espírito Santo (ES),1.0,Estudante de Graduação,Estagiário,de 501 a 1000,0.0,Menos de R$ 1.000/mês,de 1 a 2 anos,de 1 a 2 anos,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Blog/Medium do Data Hackers,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Coursera,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Área da Saúde,,Engenheiro de Machine Learning
720,iy5g5oklkg23g92eei5iy5g5ozrkjci2,22.0,Masculino,1,Paraná (PR),1.0,Estudante de Graduação,Estagiário,de 501 a 1000,0.0,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,de 1 a 2 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Podcast do Data Hackers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,1.0,Região Sul,,Computação / Engenharia de Software / Sistemas de Informação,Finanças ou Bancos,,Desenvolvedor ou Engenheiro de Software
721,w9wayxffd4okytupcw9wayxfv4zke2ci,23.0,Masculino,1,Minas Gerais (MG),1.0,Estudante de Graduação,Empregado (CTL),de 51 a 100,0.0,de R$ 1.001/mês a R$ 2.000/mês,de 2 a 3 anos,de 1 a 2 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Udemy,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Educação,,DBA/Administrador de Banco de Dados
722,b4pbxib3z29ze72w8b4pb6ylpijit353,23.0,Masculino,1,Minas Gerais (MG),1.0,Estudante de Graduação,Empregado (CTL),de 501 a 1000,0.0,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Menos de 1 ano,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Java,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Canal do Slack,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,Kaggle Learn,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Internet/Ecommerce,,Desenvolvedor ou Engenheiro de Software
723,ccgogf3kb9im28rc4ophkccgogflm91g,28.0,Masculino,1,São Paulo (SP),0.0,Graduação/Bacharelado,Empregado (CTL),de 11 a 50,1.0,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Python,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,Canal do Slack,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,Udemy,,1.0,Região Sudeste,Região Sul,Outras Engenharias,Finanças ou Bancos,Head,
724,5rr2rfdgrzupif7dxy54e5rr2rfdi3s3,49.0,Feminino,1,São Paulo (SP),1.0,Mestrado,Somente Estudante (pós-graduação),,,,de 4 a 5 anos,Mais de 10 anos,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Python,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Blog/Medium do Data Hackers,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Coursera,,0.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,,,
725,2xbiqrsc2ss2go0y5qru2xbimru38skn,31.0,Feminino,1,Minas Gerais (MG),1.0,Pós-graduação,Empregado (CTL),Acima de 3000,0.0,de R$ 4.001/mês a R$ 6.000/mês,de 6 a 10 anos,Menos de 1 ano,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,SQL,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Udemy,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Business Intelligence/Analista de BI
726,vf8n7ae9321rez108axqvf8n7alwkkch,36.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empregado (CTL),de 1 a 5,0.0,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Podcast do Data Hackers,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Coursera,,1.0,Região Sudeste,,Outras Engenharias,Outras,,Engenheiro
727,57fbij7fhvp05mduo57fbdwy2goh6g8y,25.0,Masculino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Empregado (CTL),Acima de 3000,0.0,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Menos de 1 ano,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,R,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Newsletter Semanal,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,Coursera,,1.0,Região Sudeste,,Outras,Área da Saúde,,Data Scientist/Cientista de Dados
728,4919l0vcpr1ciun49195k02unwpa6p5d,26.0,Masculino,1,São Paulo (SP),1.0,Estudante de Graduação,Empregado (CTL),de 101 a 500,0.0,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Podcast do Data Hackers,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,Udacity,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Outras
729,kjve6pvwn9d35vm0f60mkjve6wcry5mt,26.0,Masculino,1,São Paulo (SP),1.0,Não tenho graduação formal,Empreendedor ou Empregado (CNPJ),de 51 a 100,1.0,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Podcast do Data Hackers,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Alura,,1.0,Região Sudeste,,,Marketing,Supervisor,
730,7b9dp8vyttsij3g5t2zx7b9dp8tfvbpl,36.0,Masculino,1,Paraná (PR),0.0,Graduação/Bacharelado,Empregado (CTL),de 11 a 50,0.0,de R$ 2.001/mês a R$ 3000/mês,de 2 a 3 anos,Mais de 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Blog/Medium do Data Hackers,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Alura,,1.0,Região Sul,Região Sudeste,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Outras
731,cg12y0z62yhde58kfaccg12y09254re8,21.0,Masculino,1,Paraná (PR),1.0,Estudante de Graduação,Empregado (CTL),de 501 a 1000,0.0,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Menos de 1 ano,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Podcast do Data Hackers,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Udacity,,1.0,Região Sul,,Computação / Engenharia de Software / Sistemas de Informação,Internet/Ecommerce,,Business Intelligence/Analista de BI
732,6uw2je2e8oxpk0hx6uw2jezthyf08ca8,29.0,Masculino,1,São Paulo (SP),0.0,Mestrado,Empregado (CTL),Acima de 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,Canal do Slack,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,Coursera,,0.0,Região Sudeste,Região Sudeste,Computação / Engenharia de Software / Sistemas de Informação,Finanças ou Bancos,,Data Scientist/Cientista de Dados
733,v7rt2kma7e0dubhh30s1ombv7rt24ev8,43.0,Feminino,1,Minas Gerais (MG),1.0,Mestrado,Empregado (CTL),Acima de 3000,1.0,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Menos de 1 ano,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Visual Basic/VBA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Newsletter Semanal,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,Coursera,,1.0,Região Sudeste,,Outras Engenharias,Indústria (Manufatura),Outras,
734,thci06v5f0kxk5tthc9yaw444ct3ykc2,35.0,Feminino,1,São Paulo (SP),1.0,Pós-graduação,Trabalho na área Acadêmica/Pesquisador,,,,de 6 a 10 anos,Menos de 1 ano,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,R,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,edX,,1.0,Região Sudeste,,Economia/ Administração / Contabilidade / Finanças,,,
735,ey632p6umdfk4kxzd0e4ey632p6qyl5x,32.0,Masculino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Empregado (CTL),Acima de 3000,1.0,de R$ 16.001/mês a R$ 20.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,R,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,Blog/Medium do Data Hackers,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,DataCamp,,1.0,Região Sudeste,,Economia/ Administração / Contabilidade / Finanças,Varejo,Gerente,
736,qi5lgnek2gh6lwqi5ltky0v58q21922e,31.0,Masculino,0,,,Doutorado ou Phd,Empregado (CTL),de 101 a 500,0.0,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,de 2 a 3 anos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,SQL,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,Newsletter Semanal,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,DataCamp,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,Internet/Ecommerce,,Data Engineer/Engenheiro de Dados
737,3hzoit681tbr4y83sq7kvuj3hzoit68e,27.0,Feminino,1,Rio de Janeiro (RJ),0.0,Mestrado,Empregado (CTL),Acima de 3000,0.0,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ainda não conhecia o Data Hackers,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,Udemy,,1.0,Região Sudeste,Região Sudeste,Economia/ Administração / Contabilidade / Finanças,Indústria (Manufatura),,Outras
738,qqfjahhckib54dqqfj42odwhzdko7r01,24.0,Masculino,1,,1.0,Pós-graduação,Servidor Público,Acima de 3000,0.0,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Menos de 1 ano,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Podcast do Data Hackers,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,Alura,,0.0,,,Computação / Engenharia de Software / Sistemas de Informação,Educação,,Business Intelligence/Analista de BI
739,kdh0wey1j04v9udyiqaiwkdh0wezjtsx,28.0,Masculino,1,Minas Gerais (MG),0.0,Mestrado,Empregado (CTL),de 101 a 500,0.0,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,de 4 a 5 anos,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Java,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Canal do Slack,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Coursera,,0.0,Região Sudeste,Região Centro-Oeste,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Data Scientist/Cientista de Dados
740,lm682bpifwkwve4zlm68f8dzy4oz5rv5,41.0,Masculino,1,,1.0,Mestrado,Trabalho na área Acadêmica/Pesquisador,,,,de 4 a 5 anos,Mais de 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Blog/Medium do Data Hackers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Coursera,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,,,
