Código do Cliente,Tipo de Negócio,Cidade,Estado,Solicitacao de Cadastro,Data de Conclusao da análise do time A,Status da Análise do Time A,Analista do time A
69286175,5,Santa Mariana,Paraná,2021-02-01 18:00:00.000,2021-02-04 09:43:38,Falso Positivo,Marcos
73561796,7,São Joaquim do Monte,Pernambuco,2021-01-21 15:28:13.327,2021-01-21 17:57:19,Falso Positivo,Marcos
125757875,6,Conselheiro Lafaiete,Minas Gerais,2021-05-24 11:20:06.967,2021-05-24 16:45:23,Falso Positivo,Marcos
126937546,5,São Paulo,São Paulo,2021-02-06 16:29:23.227,2021-02-06 18:00:00,Falso Positivo,Marcos
152756254,7,Guarujá,São Paulo,2021-03-22 18:00:00.000,2021-03-22 18:00:00,Falso Positivo,Marcos
159640921,7,Maripá de Minas,Minas Gerais,2021-05-14 09:00:00.000,2021-05-14 10:01:58,Falso Positivo,Marcos
169037592,3,Grajaú,Maranhão,2021-02-25 17:45:20.140,2021-02-25 18:00:00,Falso Positivo,Marcos
210783073,7,Araraquara,São Paulo,2021-05-21 14:08:34.827,2021-05-21 14:51:22,Falso Positivo,Marcos
25942674,4,Duque de Caxias,Rio de Janeiro,2021-07-11 13:49:18.813,2021-07-11 17:37:00,Falso Positivo,Maria
29087424,6,São Vicente,São Paulo,2021-02-11 10:40:22.213,2021-02-11 11:56:17,Falso Positivo,Marina
30507186,4,Ribeirão das Neves,Minas Gerais,2021-01-17 11:43:36.503,2021-01-17 14:21:02,Falso Positivo,Marcos
38596130,10,Machado,Minas Gerais,2021-07-03 11:47:06.757,2021-07-03 18:00:00,Falso Positivo,Maria
40219815,10,João Monlevade,Minas Gerais,2021-03-14 18:00:00.000,2021-03-14 18:00:00,Falso Positivo,Marcos
45329978,1,Cascavel,Paraná,2021-02-06 18:00:00.000,2021-02-07 09:00:00,Falso Positivo,Marcos
48255445,9,Ipu,Ceará,2021-01-11 18:00:00.000,2021-01-14 09:22:09,Falso Positivo,Marina
66447422,8,Conselheiro Lafaiete,Minas Gerais,2021-02-26 14:18:19.467,2021-02-26 15:12:50,Falso Positivo,Marcos
104546716,3,Guarulhos,São Paulo,2021-07-16 10:25:09.653,2021-07-16 17:54:36,Falso Positivo,Maria
154916595,8,Natal,Rio Grande do Norte,2021-05-01 18:00:00.000,2021-05-02 09:42:56,Falso Positivo,Marcos
203651996,2,São Paulo,São Paulo,2021-06-11 17:29:00.840,2021-06-11 18:00:00,Falso Positivo,Marcos
228182863,7,São Paulo,São Paulo,2021-05-03 18:00:00.000,2021-05-06 09:33:28,Falso Positivo,Marcos
228512788,3,São Paulo,São Paulo,2021-05-21 13:19:42.677,2021-05-21 14:48:58,Falso Positivo,Marcos
230906344,7,Vitória de Santo Antão,Pernambuco,2021-05-22 11:22:37.060,2021-05-22 18:00:00,Falso Positivo,Marcos
25532664,3,Cidade Ocidental,Goiás,2021-03-26 11:17:06.827,2021-03-26 12:20:24,Falso Positivo,Marcos
26142008,6,Campinas,São Paulo,2021-06-19 18:00:00.000,2021-06-20 09:50:59,Falso Positivo,Maria
27861739,8,Fazenda Rio Grande,Paraná,2021-06-19 11:11:38.410,2021-06-19 14:35:18,Falso Positivo,Marcos
28424034,4,Caruaru,Pernambuco,2021-02-11 09:00:00.000,2021-02-11 09:56:57,Falso Positivo,Marcos
31925748,3,Barra do Garças,Mato Grosso,2021-02-13 18:00:00.000,2021-02-14 09:00:00,Falso Positivo,Marcos
32455618,3,Campinas,São Paulo,2021-07-03 11:33:55.970,2021-07-03 17:47:09,Falso Positivo,Maria
60125838,1,Itaquaquecetuba,São Paulo,2021-05-14 15:10:40.933,2021-05-14 16:49:01,Falso Positivo,Marcos
100560740,8,Aracaju,Sergipe,2021-02-07 10:41:47.907,2021-02-07 10:55:01,Falso Positivo,Marcos
143405570,6,Viçosa,Minas Gerais,2020-11-14 14:58:21.273,2020-11-14 18:00:00,Falso Positivo,Marina
205858544,5,Contagem,Minas Gerais,2021-01-11 15:33:35.203,2021-01-11 16:20:22,Falso Positivo,Marcos
26917646,1,Barra dos Coqueiros,Sergipe,2020-12-19 12:55:52.123,2020-12-19 18:00:00,Falso Positivo,Marina
32975149,2,Rio de Janeiro,Rio de Janeiro,2021-05-08 11:47:49.170,2021-05-08 12:11:52,Falso Positivo,Marcos
43690238,6,São Paulo,São Paulo,2021-05-27 16:01:00.903,2021-05-27 16:12:14,Falso Positivo,Marcos
44273318,3,Rio de Janeiro,Rio de Janeiro,2021-01-16 13:50:58.873,2021-01-16 15:40:22,Falso Positivo,Marcos
44755702,3,São Paulo,São Paulo,2021-02-27 12:41:57.353,2021-02-27 13:42:54,Falso Positivo,Marcos
45384525,6,Nova Venécia,Espírito Santo,2021-02-15 09:00:00.000,2021-02-15 09:28:31,Falso Positivo,Marina
60887044,3,São Mateus,Espírito Santo,2021-04-23 09:00:00.000,2021-04-23 09:10:07,Falso Positivo,Marcos
126575940,4,Garanhuns,Pernambuco,2021-05-23 16:24:23.193,2021-05-23 18:00:00,Falso Positivo,Marcos
170227469,2,São Paulo,São Paulo,2021-05-31 16:06:45.540,2021-05-31 17:30:56,Falso Positivo,Marcos
187141529,10,Quatro Barras,Paraná,2020-12-19 16:53:23.610,2020-12-19 18:00:00,Falso Positivo,Marina
195653129,1,Niterói,Rio de Janeiro,2021-07-09 15:49:34.580,2021-07-09 18:00:00,Falso Positivo,Maria
218031087,5,Curitiba,Paraná,2021-01-17 18:00:00.000,2021-01-18 12:33:14,Falso Positivo,Marcos
24084584,7,Belo Horizonte,Minas Gerais,2021-03-12 18:00:00.000,2021-03-13 09:39:08,Falso Positivo,Marcos
24641781,7,São Paulo,São Paulo,2021-07-15 17:18:24.723,2021-07-16 09:00:00,Falso Positivo,Maria
26649488,1,Indaiatuba,São Paulo,2021-01-15 12:23:41.287,2021-01-15 12:28:42,Falso Positivo,Marcos
29274790,8,Maceió,Alagoas,2021-05-14 10:06:27.797,2021-05-14 10:20:56,Falso Positivo,Marcos
29443154,5,Mauá,São Paulo,2021-02-20 18:00:00.000,2021-02-21 09:42:20,Falso Positivo,Marina
34654230,10,Fortaleza,Ceará,2021-05-23 16:42:22.080,2021-05-23 18:00:00,Falso Positivo,Marcos
35585379,10,Rio de Janeiro,Rio de Janeiro,2020-11-22 15:35:46.430,2020-11-22 15:56:42,Falso Positivo,Marina
35716131,4,Duque de Caxias,Rio de Janeiro,2020-11-15 13:48:33.980,2020-11-15 14:06:05,Falso Positivo,Marina
38691193,7,Balneário Camboriú,Santa Catarina,2021-05-10 12:24:36.597,2021-05-10 13:45:16,Falso Positivo,Marcos
39317493,1,Palhoça,Santa Catarina,2021-05-22 18:00:00.000,2021-05-22 18:00:00,Falso Positivo,Marcos
40782144,1,Marechal Cândido Rondon,Paraná,2021-04-09 11:59:18.610,2021-04-09 14:38:44,Falso Positivo,Marcos
40796345,5,Boa Esperança,Minas Gerais,2020-11-08 09:39:49.553,2020-11-08 16:29:12,Falso Positivo,Pedro
42451520,5,Extremoz,Rio Grande do Norte,2021-01-18 16:13:22.047,2021-01-18 17:16:12,Falso Positivo,Marcos
44203057,2,Sertãozinho,São Paulo,2021-07-10 15:36:51.937,2021-07-10 18:00:00,Falso Positivo,Maria
107276133,10,Praia Grande,São Paulo,2021-06-28 14:59:40.297,2021-06-28 16:32:00,Falso Positivo,Marcos
122493268,10,Japeri,Rio de Janeiro,2021-02-15 12:56:45.980,2021-02-15 15:01:09,Falso Positivo,Marcos
125508894,8,Três Corações,Minas Gerais,2021-02-14 09:00:00.000,2021-02-14 09:00:00,Falso Positivo,Marcos
143895087,6,São Luís,Maranhão,2021-06-25 09:00:00.000,2021-06-25 11:06:56,Falso Positivo,Marcos
158877045,10,Duque de Caxias,Rio de Janeiro,2020-12-24 16:45:21.130,2020-12-25 11:18:23,Falso Positivo,Marina
173455500,1,Poços de Caldas,Minas Gerais,2021-05-23 11:47:20.730,2021-05-23 13:37:26,Falso Positivo,Marcos
26713737,1,Formiga,Minas Gerais,2021-04-18 14:51:45.737,2021-04-18 18:00:00,Falso Positivo,Marcos
27426479,8,Barra Mansa,Rio de Janeiro,2021-06-25 11:06:20.207,2021-06-25 13:00:53,Falso Positivo,Marcos
31109323,6,Paracatu,Minas Gerais,2021-06-10 11:15:58.957,2021-06-10 12:23:08,Falso Positivo,Marcos
34759765,5,São José de Ribamar,Maranhão,2021-01-17 18:00:00.000,2021-01-18 09:41:28,Falso Positivo,Marcos
35326123,2,São Paulo,São Paulo,2021-06-24 16:54:40.827,2021-06-24 18:00:00,Falso Positivo,Marcos
35381086,8,São Paulo,São Paulo,2021-02-27 14:00:42.660,2021-02-27 14:53:12,Falso Positivo,Marcos
36794806,4,Amparo,São Paulo,2021-03-21 13:29:13.197,2021-03-21 15:15:56,Falso Positivo,Marcos
37804848,5,Macau,Rio Grande do Norte,2021-07-08 09:00:00.000,2021-07-08 09:32:00,Falso Positivo,Maria
39947206,1,Vargem,São Paulo,2020-11-22 16:55:49.710,2020-11-23 10:46:49,Falso Positivo,Paulo
42251786,7,Piraquara,Paraná,2021-05-23 15:52:59.993,2021-05-23 18:00:00,Falso Positivo,Marcos
42385223,3,Barra Mansa,Rio de Janeiro,2021-01-08 13:11:13.503,2021-01-08 13:25:46,Falso Positivo,Marcos
42393936,6,João Pessoa,Paraíba,2021-03-05 10:14:33.093,2021-03-07 18:00:00,Falso Positivo,Marcos
46920090,4,Rio de Janeiro,Rio de Janeiro,2021-02-22 11:33:00.703,2021-02-22 11:46:08,Falso Positivo,Marcos
48956687,3,Socorro,São Paulo,2021-04-26 12:51:38.197,2021-04-26 14:37:35,Falso Positivo,Marcos
87045780,1,Curitiba,Paraná,2020-11-21 16:07:38.817,2020-11-21 18:00:00,Falso Positivo,Marcos
123047024,3,Itararé,São Paulo,2020-12-04 09:00:00.000,2020-12-04 09:34:37,Falso Positivo,Marcos
126475272,3,Campos Gerais,Minas Gerais,2021-05-14 18:00:00.000,2021-05-14 18:00:00,Falso Positivo,Marcos
129969672,4,Águas Lindas de Goiás,Goiás,2021-03-13 16:00:35.930,2021-03-13 16:14:16,Falso Positivo,Marcos
173684397,2,São Paulo,São Paulo,2021-05-17 10:51:37.523,2021-05-17 11:56:15,Falso Positivo,Marcos
202794838,9,Betim,Minas Gerais,2021-05-08 18:00:00.000,2021-05-09 09:42:15,Falso Positivo,Marcos
41266269,5,São José dos Pinhais,Paraná,2021-01-02 11:22:51.047,2021-01-02 11:29:19,Falso Positivo,Marina
42509606,10,Valparaíso de Goiás,Goiás,2021-07-05 10:48:18.333,2021-07-05 16:59:19,Falso Positivo,Maria
44009584,1,Nova Iguaçu,Rio de Janeiro,2021-04-30 12:19:11.777,2021-04-30 13:58:37,Falso Positivo,Marcos
44089421,7,Diadema,São Paulo,2021-06-21 15:45:22.903,2021-06-21 18:00:00,Falso Positivo,Marcos
44457045,3,Brusque,Santa Catarina,2020-11-07 12:35:42.167,2020-11-07 16:25:45,Falso Positivo,Marina
68583408,2,Teresina,Piauí,2021-03-25 14:15:37.157,2021-03-25 15:05:46,Falso Positivo,Marcos
111197847,5,São Paulo,São Paulo,2021-02-04 11:35:46.940,2021-02-04 14:09:06,Falso Positivo,Marcos
126691721,6,Belo Horizonte,Minas Gerais,2021-02-04 12:51:24.363,2021-02-04 14:22:09,Falso Positivo,Marcos
160677394,4,Campos dos Goytacazes,Rio de Janeiro,2021-02-22 15:58:18.070,2021-02-22 16:58:01,Falso Positivo,Marcos
24990108,3,Hortolândia,São Paulo,2020-11-28 12:02:31.380,2020-11-28 15:45:05,Falso Positivo,Marina
34611578,3,Mineiros,Goiás,2021-06-27 16:05:29.160,2021-06-27 18:00:00,Falso Positivo,Marcos
37670311,9,Tangará da Serra,Mato Grosso,2021-02-20 11:56:04.670,2021-02-20 13:56:58,Falso Positivo,Marina
40828004,1,Petrolina,Pernambuco,2021-01-08 15:04:17.603,2021-01-08 18:00:00,Falso Positivo,Marcos
43295079,7,Cianorte,Paraná,2021-05-22 18:00:00.000,2021-05-23 09:38:22,Falso Positivo,Marcos
47379106,7,Araxá,Minas Gerais,2021-03-07 17:26:47.367,2021-03-07 18:00:00,Falso Positivo,Marcos
48185367,10,Rio de Janeiro,Rio de Janeiro,2021-02-26 11:32:14.803,2021-02-26 16:53:42,Falso Positivo,Marcos
60584225,4,Umuarama,Paraná,2021-01-11 18:00:00.000,2021-01-14 13:34:26,Falso Positivo,Marcos
63403503,1,Maceió,Alagoas,2021-04-17 09:12:14.993,2021-04-17 12:45:10,Falso Positivo,Marcos
131636476,2,Valparaíso de Goiás,Goiás,2020-12-17 18:00:00.000,2020-12-18 13:06:37,Falso Positivo,Marina
155603524,7,Teresina,Piauí,2021-01-16 15:58:27.303,2021-01-17 09:58:58,Falso Positivo,Marcos
212594350,8,Indaial,Santa Catarina,2021-02-22 16:04:30.623,2021-02-22 17:00:26,Falso Positivo,Marcos
222503412,9,Petrolina,Pernambuco,2021-05-28 18:00:00.000,2021-05-29 09:55:23,Falso Positivo,Marcos
229775857,2,Goiânia,Goiás,2021-07-05 15:19:34.547,2021-07-05 17:16:52,Falso Positivo,Maria
27691090,9,Pelotas,Rio Grande do Sul,2021-03-08 15:50:10.397,2021-03-08 17:50:18,Falso Positivo,Marcos
27953626,2,Timbó,Santa Catarina,2021-07-01 18:00:00.000,2021-07-02 15:12:15,Falso Positivo,Marcos
31002182,8,Recife,Pernambuco,2021-01-18 14:26:23.200,2021-01-18 18:00:00,Falso Positivo,Marcos
31717574,6,Itaitinga,Ceará,2021-05-14 18:00:00.000,2021-05-14 18:00:00,Falso Positivo,Marcos
33571695,8,Curitiba,Paraná,2021-01-18 18:00:00.000,2021-01-21 09:40:50,Falso Positivo,Marina
36143790,3,Poços de Caldas,Minas Gerais,2021-01-31 11:19:39.603,2021-01-31 14:26:45,Falso Positivo,Marcos
40066576,4,Ribeirão Preto,São Paulo,2021-04-30 09:57:48.630,2021-04-30 11:48:41,Falso Positivo,Marcos
40426485,1,Salvador,Bahia,2020-11-14 12:54:26.593,2020-11-15 09:49:35,Falso Positivo,Marina
47137072,7,Brasília,Distrito Federal,2021-04-10 17:30:23.397,2021-04-10 18:00:00,Falso Positivo,Marcos
61134711,5,Araucária,Paraná,2021-06-13 15:51:43.087,2021-06-13 17:54:49,Falso Positivo,Marcos
92506276,7,Joinville,Santa Catarina,2021-06-03 16:23:37.943,2021-06-03 18:00:00,Falso Positivo,Marcos
153672056,4,Duque de Caxias,Rio de Janeiro,2021-02-08 14:22:14.713,2021-02-08 16:18:11,Falso Positivo,Marcos
24004217,2,Rio de Janeiro,Rio de Janeiro,2020-12-14 17:30:14.620,2020-12-14 17:57:39,Falso Positivo,Marina
24077401,6,Salvador,Bahia,2021-02-21 15:17:42.067,2021-02-21 17:00:04,Falso Positivo,Marina
24438445,10,Rio de Janeiro,Rio de Janeiro,2021-04-29 15:25:43.753,2021-04-30 09:03:16,Falso Positivo,Marcos
24525541,6,São Ludgero,Santa Catarina,2021-02-05 09:00:00.000,2021-02-05 10:13:58,Falso Positivo,Marcos
28990161,4,Paraíso do Tocantins,Tocantins,2021-03-21 18:00:00.000,2021-03-21 18:00:00,Falso Positivo,Marcos
32052113,4,Bofete,São Paulo,2021-06-03 18:00:00.000,2021-06-03 18:00:00,Falso Positivo,Marcos
33131731,8,Foz do Iguaçu,Paraná,2021-01-11 14:26:56.530,2021-01-11 14:53:03,Falso Positivo,Marcos
36801448,2,São Paulo,São Paulo,2021-02-22 14:11:18.597,2021-02-22 14:43:39,Falso Positivo,Marcos
37007935,1,Terra Rica,Paraná,2020-11-23 15:40:41.253,2020-11-23 18:00:00,Falso Positivo,Marcos
38078567,2,São Paulo,São Paulo,2021-03-25 18:00:00.000,2021-03-26 09:33:26,Falso Positivo,Marcos
43877734,6,Itaberaí,Goiás,2021-04-23 09:00:00.000,2021-04-23 14:17:57,Falso Positivo,Marcos
49790488,10,Duque de Caxias,Rio de Janeiro,2021-02-11 14:00:49.507,2021-02-11 15:18:50,Falso Positivo,Marcos
49835539,4,Aracaju,Sergipe,2021-05-10 17:48:36.893,2021-05-10 17:55:53,Falso Positivo,Marcos
51510284,1,Guarulhos,São Paulo,2021-02-07 10:12:18.230,2021-02-07 14:11:06,Falso Positivo,Marcos
86609098,10,Salvador,Bahia,2021-01-22 11:32:19.313,2021-01-22 12:13:43,Falso Positivo,Marcos
166882014,4,Cabo de Santo Agostinho,Pernambuco,2021-07-18 18:00:00.000,2021-07-18 18:00:00,Falso Positivo,Maria
234893874,8,Ribeirão Preto,São Paulo,2021-06-26 09:00:00.000,2021-06-26 14:52:39,Falso Positivo,Marcos
26515652,8,Barra Mansa,Rio de Janeiro,2021-06-05 17:17:58.767,2021-06-05 17:46:00,Falso Positivo,Marcos
27296489,5,Pederneiras,São Paulo,2020-12-13 09:55:39.127,2020-12-13 18:00:00,Falso Positivo,Marina
43418384,10,Ibitiara,Bahia,2020-12-17 09:21:20.000,2021-03-12 18:00:00,Falso Positivo,Marcos
43521112,1,Rio de Janeiro,Rio de Janeiro,2021-07-18 13:49:28.353,2021-07-18 17:49:24,Falso Positivo,Maria
43744325,6,Guimarães,Maranhão,2020-11-21 16:06:18.203,2020-11-21 18:00:00,Falso Positivo,Marcos
44186444,7,Barra do Piraí,Rio de Janeiro,2021-07-03 18:00:00.000,2021-07-04 12:47:11,Falso Positivo,Maria
48020857,8,Teresópolis,Rio de Janeiro,2021-05-08 15:05:38.390,2021-05-08 16:41:54,Falso Positivo,Marcos
104314907,4,Duque de Caxias,Rio de Janeiro,2021-05-01 15:22:15.497,2021-05-01 18:00:00,Falso Positivo,Marcos
153904453,1,Belo Horizonte,Minas Gerais,2020-11-28 13:28:21.353,2020-11-28 15:50:56,Falso Positivo,Marina
26023941,10,Balsas,Maranhão,2021-04-08 10:36:23.040,2021-04-08 12:27:04,Falso Positivo,Marcos
33862411,5,Amaraji,Pernambuco,2021-04-23 18:00:00.000,2021-04-25 09:57:21,Falso Positivo,Marcos
35638682,2,Uberlândia,Minas Gerais,2020-11-22 17:12:16.720,2020-11-23 10:54:54,Falso Positivo,Paulo
36898844,9,Paulo Afonso,Bahia,2021-01-23 13:53:46.807,2021-01-25 09:36:53,Falso Positivo,Marina
43180556,10,Brasília,Distrito Federal,2021-01-11 16:05:31.823,2021-01-11 17:16:17,Falso Positivo,Marcos
49780258,6,Mauá da Serra,Paraná,2021-03-21 18:00:00.000,2021-03-22 09:49:52,Falso Positivo,Marcos
119642170,8,Ituverava,São Paulo,2021-03-20 14:00:20.090,2021-03-20 14:25:31,Falso Positivo,Marcos
121511406,4,Feira de Santana,Bahia,2021-07-16 18:00:00.000,2021-07-16 18:00:00,Falso Positivo,Maria
192810307,5,Limeira,São Paulo,2021-02-11 18:00:00.000,2021-02-12 09:34:33,Falso Positivo,Marcos
207596654,5,Petrópolis,Rio de Janeiro,2021-07-09 12:04:17.330,2021-07-09 18:00:00,Falso Positivo,Maria
209899079,10,Juazeiro,Bahia,2021-01-24 12:52:40.227,2021-01-24 14:03:50,Falso Positivo,Marcos
24396202,10,Francisco Morato,São Paulo,2021-02-26 18:00:00.000,2021-02-27 09:20:46,Falso Positivo,Marcos
25102574,8,Rio Claro,São Paulo,2021-04-29 15:29:30.850,2021-04-29 18:00:00,Falso Positivo,Marcos
26421178,8,Cordeiro,Rio de Janeiro,2021-04-09 14:14:11.597,2021-04-09 14:46:18,Falso Positivo,Marcos
30522798,1,Suzano,São Paulo,2021-01-30 17:15:58.477,2021-01-30 18:00:00,Falso Positivo,Marcos
30656951,7,Juiz de Fora,Minas Gerais,2021-02-05 15:46:33.017,2021-02-05 17:48:05,Falso Positivo,Marcos
34463334,4,Vilhena,Rondônia,2021-07-03 18:00:00.000,2021-07-04 18:00:00,Falso Positivo,Maria
36701146,9,Sobral,Ceará,2021-01-01 12:32:46.800,2021-01-01 13:22:11,Falso Positivo,Marcos
36905557,5,São Paulo,São Paulo,2021-05-08 14:55:20.987,2021-05-09 09:47:22,Falso Positivo,Marcos
38678376,6,Pontes e Lacerda,Mato Grosso,2020-11-22 16:33:30.080,2020-11-23 10:36:00,Falso Positivo,Paulo
198318163,8,Assis,São Paulo,2021-02-11 17:24:57.427,2021-02-11 17:43:55,Falso Positivo,Marina
233641989,10,São Paulo,São Paulo,2021-04-16 16:14:52.293,2021-04-16 17:26:54,Falso Positivo,Marcos
25481158,2,Araguari,Minas Gerais,2021-05-27 10:40:55.953,2021-05-27 12:12:46,Falso Positivo,Marcos
26766075,1,Jaboatão dos Guararapes,Pernambuco,2021-02-04 09:00:00.000,2021-02-04 09:52:02,Falso Positivo,Marcos
28718924,8,Hortolândia,São Paulo,2021-03-06 16:28:39.013,2021-03-06 18:00:00,Falso Positivo,Marcos
31078528,9,Capanema,Pará,2021-07-04 12:28:34.477,2021-07-04 13:04:37,Falso Positivo,Maria
31102773,1,Rio Real,Bahia,2021-07-12 17:24:03.767,2021-07-15 09:25:16,Falso Positivo,Maria
35009717,5,São Paulo,São Paulo,2021-06-17 13:33:51.673,2021-06-17 17:51:33,Falso Positivo,Marcos
40399301,3,Ubiratã,Paraná,2021-05-08 18:00:00.000,2021-05-09 09:34:27,Falso Positivo,Marcos
40825700,5,Curiúva,Paraná,2020-11-22 15:56:26.693,2020-11-22 16:46:48,Falso Positivo,Marina
42930396,5,Itajaí,Santa Catarina,2021-01-22 18:00:00.000,2021-01-23 09:12:15,Falso Positivo,Marina
75412982,4,Onda Verde,São Paulo,2021-07-08 16:25:56.153,2021-07-09 09:00:00,Falso Positivo,Maria
169321127,3,Goiânia,Goiás,2020-11-22 16:08:00.723,2020-11-23 10:21:01,Falso Positivo,Paulo
169371026,8,Goianira,Goiás,2020-11-30 18:00:00.000,2020-12-03 12:07:22,Falso Positivo,Marina
204884496,2,Juiz de Fora,Minas Gerais,2021-03-01 09:00:00.000,2021-03-01 09:00:00,Falso Positivo,Marcos
226702373,2,Araçatuba,São Paulo,2021-01-09 15:46:27.073,2021-01-09 17:04:52,Falso Positivo,Marcos
26632143,8,Recife,Pernambuco,2021-05-10 18:00:00.000,2021-05-13 09:22:59,Falso Positivo,Marcos
29507990,9,Criciúma,Santa Catarina,2021-07-18 16:46:46.047,2021-07-18 18:00:00,Falso Positivo,Maria
30699204,1,Santa Rita de Minas,Minas Gerais,2020-11-21 10:37:44.410,2020-11-21 16:46:56,Falso Positivo,Marcos
33827874,2,Alto Piquiri,Paraná,2021-02-08 17:54:29.327,2021-02-08 18:00:00,Falso Positivo,Marcos
38147277,3,Fátima do Sul,Mato Grosso do Sul,2021-01-03 13:36:19.777,2021-01-03 14:21:09,Falso Positivo,Marina
40356854,10,Nova Iguaçu,Rio de Janeiro,2021-02-14 18:00:00.000,2021-02-15 09:13:08,Falso Positivo,Marina
43338160,7,São Paulo,São Paulo,2021-04-16 14:05:45.520,2021-04-16 16:02:09,Falso Positivo,Marcos
47099965,9,São Paulo,São Paulo,2020-12-07 13:18:13.670,2020-12-07 17:18:12,Falso Positivo,Marina
50177952,3,Rio de Janeiro,Rio de Janeiro,2021-02-22 15:50:42.470,2021-02-22 16:53:29,Falso Positivo,Marcos
50252002,1,Além Paraíba,Minas Gerais,2021-03-26 16:17:44.120,2021-03-26 16:35:23,Falso Positivo,Marcos
50647356,9,Marechal Deodoro,Alagoas,2021-04-30 18:00:00.000,2021-05-01 09:32:36,Falso Positivo,Marcos
64418383,8,João Monlevade,Minas Gerais,2021-03-18 09:00:00.000,2021-03-18 09:33:01,Falso Positivo,Marcos
131534689,8,Rio Largo,Alagoas,2021-07-16 16:24:41.097,2021-07-16 18:00:00,Falso Positivo,Maria
149352928,7,Guaratinguetá,São Paulo,2020-12-25 15:29:26.223,2020-12-25 17:31:50,Falso Positivo,Marcos
166144448,7,Mesquita,Rio de Janeiro,2021-04-22 16:04:54.367,2021-04-22 18:00:00,Falso Positivo,Marcos
24225014,8,Rio Branco,Acre,2021-02-20 12:56:37.557,2021-02-20 14:05:23,Falso Positivo,Marcos
24457500,1,Florianópolis,Santa Catarina,2021-04-10 11:00:53.173,2021-04-10 12:03:43,Falso Positivo,Marcos
31622237,4,Belo Horizonte,Minas Gerais,2021-05-30 17:19:39.833,2021-05-30 18:00:00,Falso Positivo,Marcos
34318678,10,Santos,São Paulo,2021-07-12 18:00:00.000,2021-07-15 15:40:39,Falso Positivo,Maria
40966468,7,Joinville,Santa Catarina,2021-07-12 09:00:00.000,2021-07-12 09:15:15,Falso Positivo,Marcos
42096181,3,São Vicente,São Paulo,2020-11-12 09:00:00.000,2020-11-12 18:00:00,Falso Positivo,Marina
50444107,1,Brasília,Distrito Federal,2020-11-22 13:33:53.480,2020-11-23 10:43:04,Falso Positivo,Paulo
71504632,5,São Paulo,São Paulo,2021-05-10 12:40:55.687,2021-05-10 13:49:01,Falso Positivo,Marcos
194286273,2,Carapicuíba,São Paulo,2021-02-15 10:58:54.490,2021-02-15 14:48:45,Falso Positivo,Marcos
231175573,3,Barueri,São Paulo,2021-04-16 16:45:50.990,2021-04-16 17:30:38,Falso Positivo,Marcos
26926994,1,Garanhuns,Pernambuco,2020-12-24 13:41:08.750,2020-12-25 10:44:28,Falso Positivo,Marcos
27129049,10,Salvador,Bahia,2021-03-20 18:00:00.000,2021-03-21 09:25:59,Falso Positivo,Marcos
29714251,8,Capelinha,Minas Gerais,2020-12-26 09:00:00.000,2020-12-26 09:07:09,Falso Positivo,Marcos
29862257,3,Salvador,Bahia,2020-11-13 18:00:00.000,2020-11-14 18:00:00,Falso Positivo,Marina
30226214,7,Foz do Iguaçu,Paraná,2021-04-08 16:57:50.077,2021-04-08 17:14:46,Falso Positivo,Marcos
35199637,4,Salvador,Bahia,2021-06-19 12:10:32.350,2021-06-19 14:41:57,Falso Positivo,Marcos
38373880,5,Tupi Paulista,São Paulo,2020-11-22 14:57:02.723,2020-11-22 15:39:24,Falso Positivo,Marina
42643748,7,São Paulo,São Paulo,2020-12-07 12:36:52.927,2020-12-07 17:16:50,Falso Positivo,Marina
43197966,5,Umuarama,Paraná,2021-05-15 14:19:07.950,2021-05-15 15:20:27,Falso Positivo,Marcos
44168145,10,São Paulo,São Paulo,2021-01-09 17:10:31.593,2021-01-10 09:27:49,Falso Positivo,Marcos
46051369,4,Olinda,Pernambuco,2020-11-22 10:53:15.790,2020-11-22 11:34:13,Falso Positivo,Marina
64075285,10,Natal,Rio Grande do Norte,2020-12-04 10:22:05.177,2020-12-04 14:30:32,Falso Positivo,Marina
74902832,6,Assis,São Paulo,2021-07-18 18:00:00.000,2021-07-18 18:00:00,Falso Positivo,Maria
98587993,3,Serra,Espírito Santo,2021-04-11 10:14:20.920,2021-04-11 13:35:47,Falso Positivo,Marcos
